"","states","year","disease","datatype","deathpop","class","population","ratio"
"2742","Wisconsin",2012,"Mortality from total cardiovascular disease","Nmbr",14880,"Overall",5726422,0.0025984812156701
"2743","Wisconsin",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",2520,"Overall",5726422,0.000440065367169936
"2744","Wisconsin",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1511,"Female",5726422,0.000263864591188005
"2745","Wisconsin",2012,"Mortality from diseases of the heart","Nmbr",11282,"Overall",5726422,0.00197016566365525
"2746","Wisconsin",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2321,"Female",5726422,0.000405314173492628
"2747","Wisconsin",2012,"Mortality from heart failure","Nmbr",5856,"Overall",5726422,0.00102262809132823
"2748","Wisconsin",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",4765,"Overall",5726422,0.000832107728001883
"2749","Wisconsin",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2444,"Male",5726422,0.000426793554509256
"2750","Wisconsin",2012,"Mortality from coronary heart disease","Nmbr",2835,"Female",5726422,0.000495073538066178
"2751","Wisconsin",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",1009,"Male",5726422,0.000176200775981931
"2752","Wisconsin",2012,"Mortality from total cardiovascular disease","Nmbr",7344,"Male",5726422,0.00128247621289524
"2753","Wisconsin",2012,"Mortality from coronary heart disease","Nmbr",3879,"Male",5726422,0.00067738633303658
"2754","Wisconsin",2012,"Mortality from heart failure","Nmbr",3137,"Female",5726422,0.000547811530480988
"2755","Wisconsin",2012,"Mortality from coronary heart disease","Nmbr",6714,"Overall",5726422,0.00117245987110276
"2756","Wyoming",2012,"Mortality from total cardiovascular disease","Nmbr",591,"Female",577080,0.0010241214389686
"2757","Wyoming",2012,"Mortality from total cardiovascular disease","Nmbr",705,"Male",577080,0.00122166770638386
"2758","Wyoming",2012,"Mortality from heart failure","Nmbr",262,"Female",577080,0.000454009842656131
"2759","Wyoming",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",303,"Female",577080,0.000525057184445831
"2760","Wyoming",2012,"Mortality from coronary heart disease","Nmbr",603,"Overall",577080,0.00104491578290705
"2761","Wyoming",2012,"Mortality from coronary heart disease","Nmbr",212,"Female",577080,0.000367366742912594
"2762","Wyoming",2012,"Mortality from diseases of the heart","Nmbr",595,"Male",577080,0.00103105288694808
"2763","Wyoming",2012,"Mortality from heart failure","Nmbr",244,"Male",577080,0.000422818326748458
"2764","Wyoming",2012,"Mortality from total cardiovascular disease","Nmbr",1296,"Overall",577080,0.00224578914535246
"2765","Wyoming",2012,"Mortality from diseases of the heart","Nmbr",1005,"Overall",577080,0.00174152630484508
"2766","Wyoming",2012,"Mortality from coronary heart disease","Nmbr",391,"Male",577080,0.000677549039994455
"2767","Wyoming",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",205,"Overall",577080,0.000355236708948499
"2768","Wyoming",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",130,"Female",577080,0.000225272059333195
"2769","Wyoming",2012,"Mortality from cerebrovascular disease (stroke)","Nmbr",75,"Male",577080,0.000129964649615305
"2770","Wyoming",2012,"Mortality from diseases of the heart","Nmbr",410,"Female",577080,0.000710473417896999
"2771","Wyoming",2012,"Mortality from heart failure","Nmbr",506,"Overall",577080,0.000876828169404589
"2772","Wyoming",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",624,"Overall",577080,0.00108130588479933
"2773","Wyoming",2012,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",321,"Male",577080,0.000556248700353504
"2774","Alabama",2013,"Mortality from total cardiovascular disease","Nmbr",8303,"Male",4830533,0.0017188579396932
"2775","Alabama",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",2604,"Overall",4830533,0.000539070947243296
"2776","Alabama",2013,"Mortality from coronary heart disease","Nmbr",5355,"Overall",4830533,0.00110857331892775
"2777","Alabama",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2738,"Male",4830533,0.000566811157278089
"2778","Alabama",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2374,"Female",4830533,0.000491457153899994
"2779","Alabama",2013,"Mortality from heart failure","Nmbr",5953,"Overall",4830533,0.00123236918162033
"2780","Alabama",2013,"Mortality from heart failure","Nmbr",2823,"Male",4830533,0.000584407559165831
"2781","Alabama",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5112,"Overall",4830533,0.00105826831117808
"2782","Alabama",2013,"Mortality from coronary heart disease","Nmbr",2269,"Female",4830533,0.000469720422156313
"2783","Alabama",2013,"Mortality from diseases of the heart","Nmbr",6562,"Male",4830533,0.00135844222573368
"2784","Alabama",2013,"Mortality from coronary heart disease","Nmbr",3086,"Male",4830533,0.000638852896771433
"2785","Alabama",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",1131,"Male",4830533,0.000234135653353367
"2786","Alabama",2013,"Mortality from total cardiovascular disease","Nmbr",16252,"Overall",4830533,0.00336443204093627
"2787","Alabama",2013,"Mortality from heart failure","Nmbr",3130,"Female",4830533,0.000647961622454499
"2788","Alabama",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",1473,"Female",4830533,0.000304935293889929
"2789","Alabama",2013,"Mortality from diseases of the heart","Nmbr",12472,"Overall",4830533,0.00258190969816374
"2790","Alabama",2013,"Mortality from total cardiovascular disease","Nmbr",7949,"Female",4830533,0.00164557410124307
"2791","Alabama",2013,"Mortality from diseases of the heart","Nmbr",5910,"Female",4830533,0.00122346747243006
"2792","Alaska",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",108,"Female",737442,0.000146452195562498
"2793","Alaska",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",189,"Overall",737442,0.000256291342234372
"2794","Alaska",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",81,"Male",737442,0.000109839146671874
"2795","Alaska",2013,"Mortality from total cardiovascular disease","Nmbr",569,"Male",737442,0.000771586104398719
"2796","Alaska",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",195,"Female",737442,0.000264427575321178
"2797","Alaska",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",220,"Male",737442,0.000298328546516201
"2798","Alaska",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",415,"Overall",737442,0.000562756121837378
"2799","Alaska",2013,"Mortality from coronary heart disease","Nmbr",270,"Male",737442,0.000366130488906246
"2800","Alaska",2013,"Mortality from heart failure","Nmbr",328,"Overall",737442,0.000444780742078699
"2801","Alaska",2013,"Mortality from coronary heart disease","Nmbr",385,"Overall",737442,0.000522074956403351
"2802","Alaska",2013,"Mortality from coronary heart disease","Nmbr",115,"Female",737442,0.000155944467497105
"2803","Alaska",2013,"Mortality from total cardiovascular disease","Nmbr",394,"Female",737442,0.000534279306033559
"2804","Alaska",2013,"Mortality from heart failure","Nmbr",165,"Female",737442,0.00022374640988715
"2805","Alaska",2013,"Mortality from heart failure","Nmbr",163,"Male",737442,0.000221034332191549
"2806","Alaska",2013,"Mortality from total cardiovascular disease","Nmbr",963,"Overall",737442,0.00130586541043228
"2807","Alaska",2013,"Mortality from diseases of the heart","Nmbr",253,"Female",737442,0.000343077828493631
"2808","Alaska",2013,"Mortality from diseases of the heart","Nmbr",453,"Male",737442,0.000614285598053813
"2809","Alaska",2013,"Mortality from diseases of the heart","Nmbr",706,"Overall",737442,0.000957363426547444
"2810","Arizona",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",5472,"Overall",6630799,0.000825239914526138
"2811","Arizona",2013,"Mortality from total cardiovascular disease","Nmbr",6597,"Female",6630799,0.000994902725900755
"2812","Arizona",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2830,"Male",6630799,0.000426796227724592
"2813","Arizona",2013,"Mortality from total cardiovascular disease","Nmbr",7687,"Male",6630799,0.00115928713869927
"2814","Arizona",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",2642,"Female",6630799,0.000398443686801545
"2815","Arizona",2013,"Mortality from diseases of the heart","Nmbr",6088,"Male",6630799,0.000918139729465484
"2816","Arizona",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",923,"Male",6630799,0.00013919891102113
"2817","Arizona",2013,"Mortality from heart failure","Nmbr",2275,"Female",6630799,0.000343095907446448
"2818","Arizona",2013,"Mortality from heart failure","Nmbr",4657,"Overall",6630799,0.000702328633396971
"2819","Arizona",2013,"Mortality from total cardiovascular disease","Nmbr",14284,"Overall",6630799,0.00215418986460003
"2820","Arizona",2013,"Mortality from heart failure","Nmbr",2382,"Male",6630799,0.000359232725950523
"2821","Arizona",2013,"Mortality from coronary heart disease","Nmbr",2970,"Female",6630799,0.000447909822028989
"2822","Arizona",2013,"Mortality from diseases of the heart","Nmbr",10755,"Overall",6630799,0.00162197647674134
"2823","Arizona",2013,"Mortality from diseases of the heart","Nmbr",4667,"Female",6630799,0.000703836747275856
"2824","Arizona",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",1239,"Female",6630799,0.000186855309593912
"2825","Arizona",2013,"Mortality from coronary heart disease","Nmbr",7357,"Overall",6630799,0.00110951938069605
"2826","Arizona",2013,"Mortality from coronary heart disease","Nmbr",4387,"Male",6630799,0.000661609558667063
"2827","Arizona",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",2162,"Overall",6630799,0.000326054220615042
"2828","Arkansas",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1598,"Female",2957957,0.000540237738412019
"2829","Arkansas",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",1742,"Male",2957957,0.000588919987680686
"2830","Arkansas",2013,"Mortality from total cardiovascular disease","Nmbr",9604,"Overall",2957957,0.00324683556927974
"2831","Arkansas",2013,"Mortality from total cardiovascular disease","Nmbr",4829,"Male",2957957,0.00163254570637775
"2832","Arkansas",2013,"Mortality from coronary heart disease","Nmbr",4356,"Overall",2957957,0.00147263804037719
"2833","Arkansas",2013,"Mortality from heart failure","Nmbr",2060,"Female",2957957,0.000696426621482327
"2834","Arkansas",2013,"Mortality from diseases of the heart","Nmbr",3517,"Female",2957957,0.00118899632415211
"2835","Arkansas",2013,"Mortality from diseases of the heart","Nmbr",3860,"Male",2957957,0.00130495473734067
"2836","Arkansas",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",3340,"Overall",2957957,0.00112915772609271
"2837","Arkansas",2013,"Mortality from total cardiovascular disease","Nmbr",4775,"Female",2957957,0.001614289862902
"2838","Arkansas",2013,"Mortality from coronary heart disease","Nmbr",1919,"Female",2957957,0.00064875858574009
"2839","Arkansas",2013,"Mortality from coronary heart disease","Nmbr",2437,"Male",2957957,0.000823879454637103
"2840","Arkansas",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",687,"Male",2957957,0.000232254897552601
"2841","Arkansas",2013,"Mortality from heart failure","Nmbr",3903,"Overall",2957957,0.00131949179788618
"2842","Arkansas",2013,"Mortality from diseases of the heart","Nmbr",7377,"Overall",2957957,0.00249395106149278
"2843","Arkansas",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",1637,"Overall",2957957,0.000553422514255616
"2844","Arkansas",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",950,"Female",2957957,0.000321167616703015
"2845","Arkansas",2013,"Mortality from heart failure","Nmbr",1843,"Male",2957957,0.000623065176403849
"2846","California",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",13106,"Female",38414128,0.000341176558791078
"2847","California",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",13698,"Overall",38414128,0.000356587555495207
"2848","California",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",13745,"Male",38414128,0.000357811063679488
"2849","California",2013,"Mortality with chronic obstructive pulmonary disease as underlying or contributing cause among adults aged >=45 years","Nmbr",26851,"Overall",38414128,0.000698987622470566
"2850","California",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",7848,"Female",38414128,0.000204299834685822
"2851","California",2013,"Mortality from total cardiovascular disease","Nmbr",41427,"Male",38414128,0.00107843135213169
"2852","California",2013,"Mortality from diseases of the heart","Nmbr",60299,"Overall",38414128,0.00156970893625387
"2853","California",2013,"Mortality from cerebrovascular disease (stroke)","Nmbr",5850,"Male",38414128,0.000152287720809386
"2854","California",2013,"Mortality from total cardiovascular disease","Nmbr",81605,"Overall",38414128,0.00212434862506836
